,name,last_name,age,gender,time,permanent_country,company,main_industry,wealth_source_details,industry,state,headquarters,countries,annual_income,daily_income,birth_year,name_cleaned
2055,Adam Kwok Kai-fai,,39,,2022,China-Hong Kong,Sun Hung Kai,Estate Holding,,Estate Holding;Real Estate,,,chn;hkg,167700000,459452,1983,adam_kwok_kai_fai
6807,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,115068,1969,alberto_chiesi
6808,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,109890,1969,alberto_chiesi
6809,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,122958,1969,alberto_chiesi
6810,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,135665,1969,alberto_chiesi
6811,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,166356,1969,alberto_chiesi
6812,Alberto Chiesi,,53,,2017,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,41999999,183780,1969,alberto_chiesi
6813,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,115068,1969,alberto_chiesi
6814,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,109890,1969,alberto_chiesi
6815,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,122958,1969,alberto_chiesi
6816,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,135665,1969,alberto_chiesi
6817,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,166356,1969,alberto_chiesi
6818,Alberto Chiesi,,53,,2018,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,40109999,183780,1969,alberto_chiesi
6819,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,115068,1969,alberto_chiesi
6820,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,109890,1969,alberto_chiesi
6821,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,122958,1969,alberto_chiesi
6822,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,135665,1969,alberto_chiesi
6823,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,166356,1969,alberto_chiesi
6824,Alberto Chiesi,,53,,2019,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,44880000,183780,1969,alberto_chiesi
6825,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,115068,1969,alberto_chiesi
6826,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,109890,1969,alberto_chiesi
6827,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,122958,1969,alberto_chiesi
6828,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,135665,1969,alberto_chiesi
6829,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,166356,1969,alberto_chiesi
6830,Alberto Chiesi,,53,,2020,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,49518000,183780,1969,alberto_chiesi
6831,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,115068,1969,alberto_chiesi
6832,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,109890,1969,alberto_chiesi
6833,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,122958,1969,alberto_chiesi
6834,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,135665,1969,alberto_chiesi
6835,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,166356,1969,alberto_chiesi
6836,Alberto Chiesi,,53,,2021,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,60719999,183780,1969,alberto_chiesi
6837,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,115068,1969,alberto_chiesi
6838,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,109890,1969,alberto_chiesi
6839,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,122958,1969,alberto_chiesi
6840,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,135665,1969,alberto_chiesi
6841,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,166356,1969,alberto_chiesi
6842,Alberto Chiesi,,53,,2022,Italy-Parma,Chiesi Farmaceutici,Pharmaceuticals,,Pharmaceuticals,,,ita,67080000,183780,1969,alberto_chiesi
15026,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,115068,1959,allen_hong_shui_shu
15027,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,141287,1959,allen_hong_shui_shu
15028,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,99904,1959,allen_hong_shui_shu
15029,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,90443,1959,allen_hong_shui_shu
15030,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,79561,1959,allen_hong_shui_shu
15031,Allen Hong Shui-Shu,,63,,2017,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,41999999,70684,1959,allen_hong_shui_shu
15032,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,115068,1959,allen_hong_shui_shu
15033,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,141287,1959,allen_hong_shui_shu
15034,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,99904,1959,allen_hong_shui_shu
15035,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,90443,1959,allen_hong_shui_shu
15036,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,79561,1959,allen_hong_shui_shu
15037,Allen Hong Shui-Shu,,63,,2018,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,51570000,70684,1959,allen_hong_shui_shu
15038,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,115068,1959,allen_hong_shui_shu
15039,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,141287,1959,allen_hong_shui_shu
15040,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,99904,1959,allen_hong_shui_shu
15041,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,90443,1959,allen_hong_shui_shu
15042,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,79561,1959,allen_hong_shui_shu
15043,Allen Hong Shui-Shu,,63,,2019,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,36465000,70684,1959,allen_hong_shui_shu
15044,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,115068,1959,allen_hong_shui_shu
15045,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,141287,1959,allen_hong_shui_shu
15046,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,99904,1959,allen_hong_shui_shu
15047,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,90443,1959,allen_hong_shui_shu
15048,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,79561,1959,allen_hong_shui_shu
15049,Allen Hong Shui-Shu,,63,,2020,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,33012000,70684,1959,allen_hong_shui_shu
15050,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,115068,1959,allen_hong_shui_shu
15051,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,141287,1959,allen_hong_shui_shu
15052,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,99904,1959,allen_hong_shui_shu
15053,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,90443,1959,allen_hong_shui_shu
15054,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,79561,1959,allen_hong_shui_shu
15055,Allen Hong Shui-Shu,,63,,2021,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,29040000,70684,1959,allen_hong_shui_shu
15056,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,115068,1959,allen_hong_shui_shu
15057,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,141287,1959,allen_hong_shui_shu
15058,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,99904,1959,allen_hong_shui_shu
15059,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,90443,1959,allen_hong_shui_shu
15060,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,79561,1959,allen_hong_shui_shu
15061,Allen Hong Shui-Shu,,63,,2022,China-Taiwan-Tainan,Catcher Technology,Consumer Electronics,,Consumer Electronics;Manufacturing,,,chn,25800000,70684,1959,allen_hong_shui_shu
21325,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,168986,1948,andrew_peggy_cherng
21326,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,224580,1948,andrew_peggy_cherng
21327,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,251260,1948,andrew_peggy_cherng
21328,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,226134,1948,andrew_peggy_cherng
21329,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,254794,1948,andrew_peggy_cherng
21330,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,251178,1948,andrew_peggy_cherng
21331,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,207493,1948,andrew_peggy_cherng
21332,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,173350,1948,andrew_peggy_cherng
21333,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,151890,1948,andrew_peggy_cherng
21334,Andrew & Peggy Cherng,Cherng,74,F,2013,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,61680000,226191,1948,andrew_peggy_cherng
21335,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,168986,1948,andrew_peggy_cherng
21336,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,224580,1948,andrew_peggy_cherng
21337,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,251260,1948,andrew_peggy_cherng
21338,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,226134,1948,andrew_peggy_cherng
21339,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,254794,1948,andrew_peggy_cherng
21340,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,251178,1948,andrew_peggy_cherng
21341,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,207493,1948,andrew_peggy_cherng
21342,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,173350,1948,andrew_peggy_cherng
21343,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,151890,1948,andrew_peggy_cherng
21344,Andrew & Peggy Cherng,Cherng,74,F,2014,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,81972000,226191,1948,andrew_peggy_cherng
21345,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,168986,1948,andrew_peggy_cherng
21346,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,224580,1948,andrew_peggy_cherng
21347,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,251260,1948,andrew_peggy_cherng
21348,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,226134,1948,andrew_peggy_cherng
21349,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,254794,1948,andrew_peggy_cherng
21350,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,251178,1948,andrew_peggy_cherng
21351,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,207493,1948,andrew_peggy_cherng
21352,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,173350,1948,andrew_peggy_cherng
21353,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,151890,1948,andrew_peggy_cherng
21354,Andrew & Peggy Cherng,Cherng,74,F,2015,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,91709999,226191,1948,andrew_peggy_cherng
21355,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,168986,1948,andrew_peggy_cherng
21356,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,224580,1948,andrew_peggy_cherng
21357,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,251260,1948,andrew_peggy_cherng
21358,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,226134,1948,andrew_peggy_cherng
21359,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,254794,1948,andrew_peggy_cherng
21360,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,251178,1948,andrew_peggy_cherng
21361,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,207493,1948,andrew_peggy_cherng
21362,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,173350,1948,andrew_peggy_cherng
21363,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,151890,1948,andrew_peggy_cherng
21364,Andrew & Peggy Cherng,Cherng,74,F,2016,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,82538999,226191,1948,andrew_peggy_cherng
21365,Andrew & Peggy Cherng,Cherng,74,F,2017,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,93000000,168986,1948,andrew_peggy_cherng
21366,Andrew & Peggy Cherng,Cherng,74,F,2017,,Chain Panda,Food & Beverage,restaurants; Restaurants; Panda Restaurant Group,Food & Beverage; Food and Beverage;Hospitality,Nevada; California,NV; CA,usa,93000000,224580,1948,andrew_peggy_cherng
